"Date","Class","LinesAdded","LinesDeleted","LinesTouched","Index","Sum"
"2017-06-05 21:48","ClientConfiguration.java","43453","117083","160536","","321072"
"2017-06-21 19:50","ClientConfiguration.java","43493","118401","161894","","323788"
"2012-04-20 19:18","ClientConfiguration.java","9028","21657","30685","1","61370"
"2017-08-02 00:49","ClientConfiguration.java","44231","142560","186791","","373582"
"2017-08-01 08:34","ClientConfiguration.java","44134","139878","184012","","368024"
"2013-06-12 18:41","ClientConfiguration.java","18531","127992","146523","5","293046"
"2014-05-27 13:56","ClientConfiguration.java","19262","141839","161101","7","322202"
"2017-06-30 00:12","ClientConfiguration.java","43499","121661","165160","","330320"
"2014-09-18 06:47","ClientConfiguration.java","19628","151709","171337","","342674"
"2017-07-04 06:27","ClientConfiguration.java","43535","123658","167193","","334386"
"2012-09-12 11:59","ClientConfiguration.java","13113","59282","72395","2","144790"
"2017-01-31 04:01","ClientConfiguration.java","42841","104190","147031","","294062"
"2015-10-06 10:05","ClientConfiguration.java","19861","156375","176236","","352472"
"2015-10-06 10:48","ClientConfiguration.java","19863","156603","176466","","352932"
"2013-02-08 19:08","ClientConfiguration.java","17370","121210","138580","4","277160"
"2012-12-03 10:46","ClientConfiguration.java","16153","81861","98014","2","196028"
"2016-02-09 08:32","ClientConfiguration.java","19871","158476","178347","","356694"
"2014-12-06 07:54","ClientConfiguration.java","19640","152639","172279","","344558"
"2016-08-01 08:04","ClientConfiguration.java","42728","83751","126479","","252958"
"2012-12-13 13:07","ClientConfiguration.java","16511","84041","100552","2","201104"
"2014-06-06 15:29","CompactionTest.java","2863","13509","16372","7","32744"
"2013-10-30 16:23","CompactionTest.java","549","2522","3071","6","6142"
"2014-01-17 18:13","CompactionTest.java","718","3915","4633","6","9266"
"2016-03-08 06:49","CompactionTest.java","5589","32110","37699","","75398"
"2015-01-16 15:57","CompactionTest.java","4427","26514","30941","","61882"
"2014-12-10 19:43","CompactionTest.java","4414","24696","29110","","58220"
"2015-04-21 09:55","CompactionTest.java","4502","27030","31532","","63064"
"2016-05-04 15:55","CompactionTest.java","109017","35447","144464","","288928"
"2017-03-22 22:54","CompactionTest.java","112095","60766","172861","","345722"
"2017-06-21 21:07","CompactionTest.java","114157","77247","191404","","382808"
"2014-01-22 14:35","CompactionTest.java","1271","6033","7304","6","14608"
"2017-11-08 12:27","CompactionTest.java","126694","120088","246782","","493564"
"2017-05-16 00:31","CompactionTest.java","113097","70244","183341","","366682"
"2014-01-15 15:58","CompactionTest.java","699","3540","4239","6","8478"
"2017-07-07 08:19","CompactionTest.java","114461","83581","198042","","396084"
"2017-01-31 04:01","LedgerDescriptor.java","779","13880","14659","","29318"
"2017-05-16 00:31","LedgerDescriptor.java","2889","24754","27643","","55286"
"2016-12-21 01:48","LedgerCacheTest.java","111893","33430","145323","","290646"
"2019-02-20 11:43","LedgerCacheTest.java","140987","401201","542188","","1084376"
"2017-05-16 00:31","LedgerCacheTest.java","113453","50318","163771","","327542"
"2016-03-08 06:49","LedgerCacheTest.java","1660","7899","9559","","19118"
"2017-07-07 05:11","Auditor.java","82269","92393","174662","","349324"
"2014-02-05 22:43","Auditor.java","5551","51734","57285","7","114570"
"2013-08-21 13:19","Auditor.java","3188","43073","46261","5","92522"
"2017-05-26 16:52","Auditor.java","81138","81490","162628","","325256"
"2013-03-25 06:27","Auditor.java","2250","34864","37114","4","74228"
"2016-09-10 21:01","Auditor.java","80088","52837","132925","","265850"
"2016-11-09 03:02","Auditor.java","80206","56623","136829","","273658"
"2016-03-08 07:18","Auditor.java","7967","76440","84407","","168814"
"2014-04-24 10:43","Auditor.java","5811","55129","60940","7","121880"
"2014-06-02 11:54","Auditor.java","6022","57478","63500","7","127000"
"2014-05-06 12:30","Auditor.java","5859","55602","61461","7","122922"
"2014-05-23 18:48","Auditor.java","5880","56547","62427","7","124854"
"2017-05-15 19:52","DigestManager.java","40724","116098","156822","","313644"
"2012-07-18 17:00","DigestManager.java","12729","44543","57272","2","114544"
"2017-05-25 14:23","DigestManager.java","40783","118439","159222","","318444"
"2012-02-13 15:46","DigestManager.java","2237","11902","14139","1","28278"
"2012-05-10 14:47","DigestManager.java","10664","29913","40577","1","81154"
"2012-05-25 17:13","DigestManager.java","10978","31481","42459","1","84918"
"2017-01-31 04:01","DigestManager.java","40577","107605","148182","","296364"
"2016-11-30 00:02","CookieTest.java","112262","28932","141194","","282388"
"2014-12-10 19:43","CookieTest.java","497","1637","2134","","4268"
"2014-09-23 17:53","CookieTest.java","43","99","142","","284"
"2017-08-16 03:41","RackawareEnsemblePlacementPolicy.java","6342","26811","33153","","66306"
"2017-07-07 08:19","BookieInitializationTest.java","1234","10074","11308","","22616"
"2017-06-28 23:24","BookieInitializationTest.java","451","3495","3946","","7892"
"2017-07-28 06:39","BookieInitializationTest.java","2575","13304","15879","","31758"
"2017-08-02 00:49","BookieInitializationTest.java","6330","31413","37743","","75486"
"2013-01-14 16:59","BookieServer.java","4435","23150","27585","2","55170"
"2013-01-09 17:18","BookieServer.java","4235","21886","26121","2","52242"
"2013-02-12 11:16","BookieServer.java","5528","54829","60357","4","120714"
"2013-04-02 17:38","BookieServer.java","5837","56141","61978","5","123956"
"2017-08-16 03:37","BookieServer.java","76920","127470","204390","","408780"
"2017-08-02 00:49","BookieServer.java","75891","119808","195699","","391398"
"2013-07-03 17:39","BookieServer.java","6337","62130","68467","5","136934"
"2013-07-24 16:55","BookieServer.java","6392","63053","69445","5","138890"
"2014-02-05 22:43","BookieServer.java","8443","71893","80336","7","160672"
"2017-06-28 23:24","BookieServer.java","74280","96158","170438","","340876"
"2013-06-15 19:05","BookieServer.java","6299","61775","68074","5","136148"
"2017-06-01 23:58","BookieServer.java","74177","92653","166830","","333660"
"2017-10-17 09:32","BookieServer.java","81990","123918","205908","","411816"
"2014-08-02 20:02","BookieServer.java","9204","84864","94068","","188136"
"2013-12-06 07:39","BookieServer.java","7595","68798","76393","6","152786"
"2014-01-21 05:05","BookieServer.java","7691","69992","77683","6","155366"
"2014-07-24 01:41","ZkLedgerLayoutTest.java","4725","24052","28777","","57554"
"2015-09-15 10:38","GcLedgersTest.java","8247","74371","82618","","165236"
"2016-04-27 09:55","GcLedgersTest.java","78445","47752","126197","","252394"
"2017-03-28 22:37","GcLedgersTest.java","80079","76169","156248","","312496"
"2016-03-08 06:49","GcLedgersTest.java","8550","77971","86521","","173042"
"2017-07-04 06:27","GcLedgersTest.java","81993","92050","174043","","348086"
"2014-07-24 01:41","GcLedgersTest.java","6927","60481","67408","","134816"
"2013-04-04 11:21","GcLedgersTest.java","3159","37896","41055","5","82110"
"2013-07-29 12:30","GcLedgersTest.java","3832","44883","48715","5","97430"
"2017-05-16 00:31","GcLedgersTest.java","80826","80873","161699","","323398"
"2017-03-23 00:48","ClientConfiguration.java","110981","34065","145046","","290092"
"2016-04-05 08:45","ClientConfiguration.java","105034","4998","110032","","220064"
"2017-03-28 22:35","ClientConfiguration.java","111041","38377","149418","","298836"
"2017-01-31 02:14","ClientConfiguration.java","110815","28090","138905","","277810"
"2017-04-15 13:58","ClientConfiguration.java","111330","39766","151096","","302192"
"2017-03-23 00:59","ClientConfiguration.java","110994","34090","145084","","290168"
"2017-05-15 19:52","ClientConfiguration.java","112343","43433","155776","","311552"
"2016-10-13 07:50","ClientConfiguration.java","110530","19718","130248","","260496"
"2017-06-21 19:58","ClientConfiguration.java","113872","50285","164157","","328314"
"2017-06-05 21:48","ClientConfiguration.java","113555","48580","162135","","324270"
"2017-06-21 19:50","ClientConfiguration.java","113867","50170","164037","","328074"
"2017-08-02 00:49","ClientConfiguration.java","118555","78279","196834","","393668"
"2017-08-01 08:34","ClientConfiguration.java","117982","75121","193103","","386206"
"2017-06-30 00:12","ClientConfiguration.java","114211","53768","167979","","335958"
"2017-07-04 06:27","ClientConfiguration.java","114399","55917","170316","","340632"
"2017-01-31 04:01","ClientConfiguration.java","110842","33586","144428","","288856"
"2016-08-01 08:04","ClientConfiguration.java","105620","8038","113658","","227316"
"2017-07-04 06:27","LedgerStorage.java","48796","116799","165595","","331190"
"2017-03-28 22:37","LedgerStorage.java","47523","101559","149082","","298164"
"2016-03-08 06:49","LedgerStorage.java","16348","143715","160063","","320126"
"2017-01-31 04:01","LedgerStorage.java","47489","96718","144207","","288414"
"2016-11-18 00:18","LedgerStorage.java","47444","83572","131016","","262032"
"2012-12-18 13:04","LedgerStorage.java","10762","68600","79362","2","158724"
"2013-05-04 14:22","LedgerStorage.java","13424","106663","120087","5","240174"
"2017-05-16 00:31","LedgerStorage.java","48024","106017","154041","","308082"
"2017-06-01 08:55","CodahaleStatsLogger.java","112816","70184","183000","","366000"
"2012-12-18 12:00","TestLedgerUnderreplicationManager.java","5782","32870","38652","2","77304"
"2013-05-31 12:02","TestLedgerUnderreplicationManager.java","9263","72471","81734","5","163468"
"2013-10-12 05:42","TestLedgerUnderreplicationManager.java","10274","80287","90561","6","181122"
"2012-10-04 12:40","TestLedgerUnderreplicationManager.java","3368","10849","14217","2","28434"
"2015-07-10 22:48","TestLedgerUnderreplicationManager.java","12462","105770","118232","","236464"
"2012-12-08 11:42","TestLedgerUnderreplicationManager.java","5243","28269","33512","2","67024"
"2012-10-16 17:01","TestLedgerUnderreplicationManager.java","3486","12738","16224","2","32448"
"2016-02-23 19:16","ListLedgersTest.java","6077","39161","45238","","90476"
"2012-12-18 12:00","TestLedgerUnderreplicationManager.java","5429","36706","42135","2","84270"
"2013-05-31 12:02","TestLedgerUnderreplicationManager.java","8784","76181","84965","5","169930"
"2013-10-12 05:42","TestLedgerUnderreplicationManager.java","9770","83972","93742","6","187484"
"2012-10-04 12:40","TestLedgerUnderreplicationManager.java","3284","14954","18238","2","36476"
"2015-07-10 22:48","TestLedgerUnderreplicationManager.java","11800","109297","121097","","242194"
"2012-08-28 14:25","TestLedgerUnderreplicationManager.java","340","4529","4869","2","9738"
"2012-08-27 12:09","TestLedgerUnderreplicationManager.java","7","942","949","2","1898"
"2012-12-08 11:42","TestLedgerUnderreplicationManager.java","5085","32300","37385","2","74770"
"2012-10-16 17:01","TestLedgerUnderreplicationManager.java","3385","16826","20211","2","40422"
"2017-06-30 00:12","ReadOnlyLedgerHandle.java","4237","20684","24921","","49842"
"2014-07-24 01:41","ConcurrentLedgerTest.java","18947","146958","165905","","331810"
"2014-12-10 19:43","ConcurrentLedgerTest.java","19127","156766","175893","","351786"
"2011-11-28 19:25","ConcurrentLedgerTest.java","482","3226","3708","","7416"
"2012-03-08 19:24","ConcurrentLedgerTest.java","1949","12220","14169","1","28338"
"2012-02-15 16:11","ConcurrentLedgerTest.java","1618","10007","11625","1","23250"
"2013-10-12 05:42","ConcurrentLedgerTest.java","18238","135222","153460","6","306920"
"2014-02-05 22:43","ConcurrentLedgerTest.java","18694","140947","159641","7","319282"
"2017-05-16 00:31","ConcurrentLedgerTest.java","41044","115548","156592","","313184"
"2017-05-16 00:31","AuditorPeriodicCheckTest.java","4451","30136","34587","","69174"
"2017-11-08 12:27","CompactionTest.java","34874","59148","94022","","188044"
"2017-01-31 04:01","Bookie.java","779","13880","14659","","29318"
"2017-03-28 22:37","Bookie.java","1057","18965","20022","","40044"
"2017-07-04 06:27","Bookie.java","4948","36823","41771","","83542"
"2017-06-05 22:25","Bookie.java","4302","30391","34693","","69386"
"2017-06-28 23:24","Bookie.java","4429","32471","36900","","73800"
"2017-07-07 08:19","Bookie.java","5007","38845","43852","","87704"
"2017-05-16 00:31","Bookie.java","2889","24754","27643","","55286"
"2017-06-01 23:58","Bookie.java","3881","28521","32402","","64804"
"2017-08-02 00:49","Bookie.java","9368","59449","68817","","137634"
"2017-03-28 22:35","Bookie.java","1017","18710","19727","","39454"
"2017-06-05 20:30","Bookie.java","4049","29047","33096","","66192"
"2016-11-30 00:02","Bookie.java","111","641","752","","1504"
"2017-03-22 22:54","Bookie.java","917","14306","15223","","30446"
"2016-07-11 23:01","LedgerCreateOp.java","105742","8496","114238","","228476"
"2012-12-18 12:00","TestLedgerUnderreplicationManager.java","5605","35947","41552","2","83104"
"2013-05-31 12:02","TestLedgerUnderreplicationManager.java","8998","75460","84458","5","168916"
"2013-10-12 05:42","TestLedgerUnderreplicationManager.java","9985","83252","93237","6","186474"
"2012-10-04 12:40","TestLedgerUnderreplicationManager.java","3441","14176","17617","2","35234"
"2015-07-10 22:48","TestLedgerUnderreplicationManager.java","12088","108650","120738","","241476"
"2012-08-28 14:25","TestLedgerUnderreplicationManager.java","345","3599","3944","2","7888"
"2012-12-08 11:42","TestLedgerUnderreplicationManager.java","5248","31528","36776","2","73552"
"2012-10-16 17:01","TestLedgerUnderreplicationManager.java","3547","16053","19600","2","39200"
"2013-01-07 22:53","AuditorBookieTest.java","3697","19091","22788","2","45576"
"2012-12-18 12:00","AuditorBookieTest.java","2238","15408","17646","2","35292"
"2013-06-15 19:05","AuditorBookieTest.java","6138","59528","65666","5","131332"
"2014-02-05 22:43","AuditorBookieTest.java","8364","69728","78092","7","156184"
"2013-09-10 15:14","LedgerCreateDeleteTest.java","13753","113504","127257","5","254514"
"2017-10-17 09:32","AuditorElector.java","126023","99228","225251","","450502"
"2016-07-14 23:02","AuditorElector.java","108276","25499","133775","","267550"
"2016-09-10 21:01","AuditorElector.java","109512","30805","140317","","280634"
"2017-03-28 22:40","AuditorElector.java","111425","54674","166099","","332198"
"2014-09-06 07:58","AuditorElector.java","1542","10485","12027","","24054"
"2017-05-16 00:31","WriteEntryProcessorV3.java","2882","24876","27758","","55516"
"2017-05-15 19:52","WriteEntryProcessorV3.java","2703","24279","26982","","53964"
"2017-10-17 09:32","AuditorElector.java","125990","101333","227323","","454646"
"2016-07-14 23:02","AuditorElector.java","108468","27829","136297","","272594"
"2016-09-10 21:01","AuditorElector.java","109704","33135","142839","","285678"
"2017-03-28 22:40","AuditorElector.java","111586","56973","168559","","337118"
"2014-06-02 11:54","AuditorElector.java","410","2548","2958","7","5916"
"2014-09-06 07:58","AuditorElector.java","1846","12927","14773","","29546"
"2017-07-07 05:11","Auditor.java","65519","106474","171993","","343986"
"2014-02-05 22:43","Auditor.java","11253","88267","99520","7","199040"
"2013-08-21 13:19","Auditor.java","9450","80166","89616","5","179232"
"2012-12-18 12:00","Auditor.java","5862","34682","40544","2","81088"
"2017-05-26 16:52","Auditor.java","64769","95952","160721","","321442"
"2013-03-25 06:27","Auditor.java","8880","72325","81205","4","162410"
"2016-09-10 21:01","Auditor.java","63923","67503","131426","","262852"
"2016-11-09 03:02","Auditor.java","64034","71282","135316","","270632"
"2016-03-08 07:18","Auditor.java","12908","112212","125120","","250240"
"2013-01-04 11:32","Auditor.java","7101","37932","45033","2","90066"
"2012-10-04 12:40","Auditor.java","3481","12694","16175","2","32350"
"2014-04-24 10:43","Auditor.java","11370","91519","102889","7","205778"
"2014-06-02 11:54","Auditor.java","11523","93810","105333","7","210666"
"2014-05-06 12:30","Auditor.java","11407","91981","103388","7","206776"
"2014-05-23 18:48","Auditor.java","11416","92914","104330","7","208660"
"2017-10-03 12:31","ServerConfiguration.java","28787","18944","47731","","95462"
"2017-08-16 03:37","ServerConfiguration.java","4701","11334","16035","","32070"
"2017-11-08 12:27","ServerConfiguration.java","33453","41484","74937","","149874"
"2017-07-28 20:12","BKException.java","40782","133519","174301","","348602"
"2016-07-11 22:53","BKException.java","40226","87663","127889","","255778"
"2017-05-02 23:04","BKException.java","40280","116505","156785","","313570"
"2013-09-10 15:14","BKException.java","18866","138506","157372","5","314744"
"2014-02-21 19:01","BKException.java","19192","146237","165429","7","330858"
"2012-04-02 12:38","BKException.java","11814","31591","43405","1","86810"
"2017-08-02 00:49","BKException.java","41168","147517","188685","","377370"
"2012-12-12 11:20","BKException.java","17210","91989","109199","2","218398"
"2012-06-19 12:39","BKException.java","12679","37919","50598","2","101196"
"2011-11-16 17:05","BKException.java","2735","4433","7168","","14336"
"2015-09-15 10:38","BKException.java","19467","163677","183144","","366288"
"2017-01-31 04:01","BKException.java","40292","109661","149953","","299906"
"2011-10-27 15:41","BKException.java","147","598","745","","1490"
"2015-10-06 10:48","BKException.java","19470","164230","183700","","367400"
"2015-10-22 09:22","BKException.java","19474","165064","184538","","369076"
"2012-09-04 10:39","BKException.java","14469","66770","81239","2","162478"
"2012-12-03 17:59","BKException.java","17094","90675","107769","2","215538"
"2017-07-28 20:12","BookiesListener.java","115684","88837","204521","","409042"
"2017-07-04 06:27","FileInfo.java","46437","122366","168803","","337606"
"2012-10-26 12:51","FileInfo.java","16195","67939","84134","2","168268"
"2014-12-04 12:28","FileInfo.java","20126","148648","168774","","337548"
"2017-01-31 04:01","FileInfo.java","45328","102483","147811","","295622"
"2017-03-23 15:55","FileInfo.java","45337","102858","148195","","296390"
"2016-11-18 00:18","FileInfo.java","45293","89347","134640","","269280"
"2012-12-18 13:04","FileInfo.java","16863","82627","99490","2","198980"
"2013-05-04 14:22","FileInfo.java","18731","119896","138627","5","277254"
"2012-02-24 19:20","FileInfo.java","135","700","835","1","1670"
"2012-06-13 16:57","FileInfo.java","9731","21991","31722","","63444"
"2012-03-29 15:18","FileInfo.java","8376","14963","23339","1","46678"
"2017-06-01 23:58","FileInfo.java","46339","115033","161372","","322744"
"2017-07-17 23:27","FileInfo.java","46443","125479","171922","","343844"
"2017-05-16 00:31","FileInfo.java","45772","111691","157463","","314926"
"2013-10-22 16:21","FileInfo.java","19221","128387","147608","6","295216"
"2013-10-11 08:36","FileInfo.java","19041","126899","145940","6","291880"
"2013-01-04 11:32","ServerConfiguration.java","16668","92738","109406","2","218812"
"2014-08-02 20:02","ServerConfiguration.java","19095","153558","172653","","345306"
"2014-05-06 12:30","ServerConfiguration.java","18737","144550","163287","7","326574"
"2014-05-15 00:41","ServerConfiguration.java","18737","145464","164201","7","328402"
"2014-09-18 06:47","ServerConfiguration.java","19106","155578","174684","","349368"
"2017-07-04 06:27","ServerConfiguration.java","41212","125726","166938","","333876"
"2014-03-07 13:14","ServerConfiguration.java","18731","142185","160916","7","321832"
"2014-04-29 22:07","ServerConfiguration.java","18737","144503","163240","7","326480"
"2012-10-18 16:40","ServerConfiguration.java","15802","74605","90407","2","180814"
"2012-09-12 20:34","ServerConfiguration.java","13182","63936","77118","2","154236"
"2016-04-14 00:51","ServerConfiguration.java","40681","83933","124614","","249228"
"2015-01-16 15:57","ServerConfiguration.java","19127","158571","177698","","355396"
"2013-02-08 19:08","ServerConfiguration.java","16980","125211","142191","4","284382"
"2016-03-08 06:49","ServerConfiguration.java","19220","163098","182318","","364636"
"2016-01-26 22:11","ServerConfiguration.java","19226","162090","181316","","362632"
"2014-01-21 05:05","ServerConfiguration.java","18369","139473","157842","6","315684"
"2014-03-12 21:26","ServerConfiguration.java","18737","143993","162730","7","325460"
"2016-04-05 18:47","ServerConfiguration.java","40666","83868","124534","","249068"
"2016-04-27 09:55","ServerConfiguration.java","40682","84446","125128","","250256"
"2015-04-21 09:55","ServerConfiguration.java","19136","159021","178157","","356314"
"2015-01-12 15:18","ServerConfiguration.java","19127","157633","176760","","353520"
"2015-04-21 10:02","ServerConfiguration.java","19137","159055","178192","","356384"
"2012-02-01 12:58","ServerConfiguration.java","1243","7422","8665","1","17330"
"2013-01-14 16:59","ServerConfiguration.java","16862","94380","111242","2","222484"
"2012-11-30 04:54","ServerConfiguration.java","16039","85454","101493","2","202986"
"2017-05-15 19:52","ServerConfiguration.java","41020","115106","156126","","312252"
"2017-03-22 22:54","ServerConfiguration.java","40849","106877","147726","","295452"
"2012-12-11 18:59","ServerConfiguration.java","16209","86580","102789","2","205578"
"2017-03-23 00:48","ServerConfiguration.java","40851","106931","147782","","295564"
"2017-01-31 02:11","ServerConfiguration.java","40843","100502","141345","","282690"
"2013-02-19 16:19","ServerConfiguration.java","17732","125916","143648","4","287296"
"2013-02-19 16:15","ServerConfiguration.java","17732","125897","143629","4","287258"
"2016-04-05 08:45","ServerConfiguration.java","40664","83624","124288","","248576"
"2016-11-09 03:02","ServerConfiguration.java","40810","93297","134107","","268214"
"2016-11-30 00:02","ServerConfiguration.java","40822","93991","134813","","269626"
"2017-06-05 20:30","ServerConfiguration.java","41146","118783","159929","","319858"
"2016-09-10 20:27","ServerConfiguration.java","40722","89420","130142","","260284"
"2012-03-29 15:18","ServerConfiguration.java","9491","24663","34154","1","68308"
"2012-02-15 10:58","ServerConfiguration.java","1617","9991","11608","1","23216"
"2012-02-24 19:08","ServerConfiguration.java","1710","10856","12566","1","25132"
"2017-08-02 00:49","ServerConfiguration.java","41852","144572","186424","","372848"
"2017-10-03 12:31","ServerConfiguration.java","42611","135488","178099","","356198"
"2017-08-16 03:37","ServerConfiguration.java","42387","151740","194127","","388254"
"2013-07-20 19:59","ServerConfiguration.java","18143","132991","151134","5","302268"
"2013-12-02 18:45","ServerConfiguration.java","18351","138205","156556","6","313112"
"2012-03-08 12:13","ServerConfiguration.java","1901","12128","14029","1","28058"
"2014-05-09 14:04","ServerConfiguration.java","18737","145144","163881","7","327762"
"2017-05-26 12:38","ServerConfiguration.java","41082","117484","158566","","317132"
"2013-06-15 19:05","ServerConfiguration.java","18124","132403","150527","5","301054"
"2014-01-15 15:58","ServerConfiguration.java","18356","138554","156910","6","313820"
"2013-10-22 07:44","ServerConfiguration.java","18279","135636","153915","6","307830"
"2017-07-07 08:19","ServerConfiguration.java","41214","127691","168905","","337810"
"2017-06-28 23:24","ServerConfiguration.java","41183","121864","163047","","326094"
"2017-11-08 12:27","ServerConfiguration.java","43227","153978","197205","","394410"
"2014-01-22 14:35","ServerConfiguration.java","18490","140609","159099","6","318198"
"2013-10-12 05:42","ServerConfiguration.java","18238","135222","153460","6","306920"
"2017-07-04 06:27","Bookie.java","4491","18673","23164","","46328"
"2017-06-05 22:25","Bookie.java","3728","12124","15852","","31704"
"2017-06-28 23:24","Bookie.java","3878","14227","18105","","36210"
"2017-07-07 08:19","Bookie.java","4580","20725","25305","","50610"
"2017-05-16 00:31","Bookie.java","2236","6408","8644","","17288"
"2017-06-01 23:58","Bookie.java","3302","10249","13551","","27102"
"2017-08-02 00:49","Bookie.java","9396","41784","51180","","102360"
"2017-06-05 20:30","Bookie.java","3470","10775","14245","","28490"
"2017-06-01 23:58","BookieShell.java","3797","27907","31704","","63408"
"2017-07-07 05:11","BookieShell.java","4915","37940","42855","","85710"
"2017-01-11 07:37","BookieShell.java","83","6340","6423","","12846"
"2016-12-21 01:42","BookieShell.java","70","5969","6039","","12078"
"2017-01-11 07:34","BookieShell.java","82","6215","6297","","12594"
"2017-01-30 23:25","BookieShell.java","94","6526","6620","","13240"
"2017-03-28 22:35","BookieShell.java","931","18094","19025","","38050"
"2017-01-30 21:31","BookieShell.java","91","6415","6506","","13012"
"2017-03-22 22:54","BookieShell.java","831","13690","14521","","29042"
"2017-11-08 12:27","ServerConfiguration.java","5604","23478","29082","","58164"
"2017-06-01 23:58","BookieShell.java","3752","21430","25182","","50364"
"2017-07-07 05:11","BookieShell.java","4929","31522","36451","","72902"
"2017-03-28 22:35","BookieShell.java","839","11570","12409","","24818"
"2017-03-22 22:54","BookieShell.java","739","7166","7905","","15810"
"2017-06-01 23:58","ReplicationWorker.java","113452","65343","178795","","357590"
"2017-04-11 20:14","ReplicationWorker.java","111631","57034","168665","","337330"
"2016-03-16 04:51","ReplicationWorker.java","108048","22714","130762","","261524"
"2016-09-10 21:01","ReplicationWorker.java","109704","33135","142839","","285678"
"2017-05-26 16:52","ReplicationWorker.java","112673","63707","176380","","352760"
"2015-04-21 09:17","ReplicationWorker.java","2724","17050","19774","","39548"
"2014-09-06 07:58","ReplicationWorker.java","1846","12927","14773","","29546"
"2013-10-22 16:21","LedgerEntryPage.java","18973","140353","159326","6","318652"
"2011-11-18 11:18","LedgerEntryPage.java","3592","7221","10813","","21626"
"2017-07-04 06:27","LedgerEntryPage.java","40546","128689","169235","","338470"
"2012-05-25 17:13","LedgerEntryPage.java","12570","35414","47984","1","95968"
"2012-05-10 14:47","LedgerEntryPage.java","12253","33843","46096","1","92192"
"2017-03-28 22:35","DefaultEnsemblePlacementPolicy.java","112368","68848","181216","","362432"
"2017-07-28 20:12","DefaultEnsemblePlacementPolicy.java","115204","90460","205664","","411328"
"2016-10-13 07:50","DefaultEnsemblePlacementPolicy.java","112110","50442","162552","","325104"
"2014-02-05 22:43","DefaultEnsemblePlacementPolicy.java","3504","11905","15409","7","30818"
"2012-05-10 14:47","BookieException.java","8924","14357","23281","1","46562"
"2012-09-07 07:04","BookieException.java","13103","50610","63713","2","127426"
"2013-02-08 19:08","BookieException.java","17954","113657","131611","4","263222"
"2017-07-07 08:19","BookieException.java","47312","121261","168573","","337146"
"2017-10-03 12:31","ServerConfiguration.java","24206","7730","31936","","63872"
"2017-11-08 12:27","ServerConfiguration.java","29681","31079","60760","","121520"
"2012-12-18 12:00","BookKeeperClusterTestCase.java","337","3005","3342","2","6684"
"2017-05-15 19:52","BookKeeperClusterTestCase.java","80053","82748","162801","","325602"
"2013-01-09 17:18","BookKeeperClusterTestCase.java","2428","7491","9919","2","19838"
"2016-04-05 08:45","BookKeeperClusterTestCase.java","77915","49484","127399","","254798"
"2017-08-01 08:34","BookKeeperClusterTestCase.java","83680","112424","196104","","392208"
"2013-10-12 05:42","BookKeeperClusterTestCase.java","5813","51406","57219","6","114438"
"2014-02-05 22:43","BookKeeperClusterTestCase.java","6987","57849","64836","7","129672"
"2017-11-08 12:27","BookKeeperClusterTestCase.java","91278","130638","221916","","443832"
"2013-06-15 19:05","BookKeeperClusterTestCase.java","4630","47518","52148","5","104296"
"2014-05-09 14:04","BookKeeperClusterTestCase.java","7228","62244","69472","7","138944"
"2017-07-04 06:27","BookKeeperClusterTestCase.java","81171","94294","175465","","350930"
"2014-07-24 01:41","BookKeeperClusterTestCase.java","7650","64270","71920","","143840"
"2014-05-23 18:46","BookKeeperClusterTestCase.java","7227","62573","69800","7","139600"
"2017-06-30 00:12","BookKeeperClusterTestCase.java","81080","92242","173322","","346644"
"2014-04-24 10:43","BookKeeperClusterTestCase.java","7174","61171","68345","7","136690"
"2013-01-07 12:25","BookKeeperClusterTestCase.java","2060","6951","9011","2","18022"
"2016-04-27 09:55","BookKeeperClusterTestCase.java","77974","50347","128321","","256642"
"2013-01-03 11:06","BookKeeperClusterTestCase.java","1936","5800","7736","2","15472"
"2015-10-06 10:48","BookKeeperClusterTestCase.java","8907","78647","87554","","175108"
"2014-12-10 19:43","BookKeeperClusterTestCase.java","8284","74532","82816","","165632"
"2014-04-24 10:43","BookieAutoRecoveryTest.java","3767","14876","18643","7","37286"
"2014-05-23 18:46","BookieAutoRecoveryTest.java","3843","16301","20144","7","40288"
"2014-05-09 14:04","BookieAutoRecoveryTest.java","3837","15965","19802","7","39604"
"2014-02-05 22:43","BookieAutoRecoveryTest.java","3442","11416","14858","7","29716"
"2013-12-06 07:39","BookieThread.java","796","3818","4614","6","9228"
"2016-07-11 23:01","LedgerCreateOp.java","40464","86467","126931","","253862"
"2014-02-05 22:43","LedgerCreateOp.java","18772","142313","161085","7","322170"
"2012-01-18 15:11","LedgerCreateOp.java","1877","7387","9264","1","18528"
"2014-01-21 05:19","LedgerCreateOp.java","18492","141230","159722","6","319444"
"2012-06-19 12:39","LedgerCreateOp.java","11183","34082","45265","2","90530"
"2015-09-15 10:38","LedgerCreateOp.java","19283","161152","180435","","360870"
"2011-11-28 19:25","LedgerCreateOp.java","1137","5169","6306","","12612"
"2015-04-21 09:17","LedgerCreateOp.java","19208","160210","179418","","358836"
"2015-10-22 09:22","LedgerCreateOp.java","19296","162545","181841","","363682"
"2017-06-30 00:12","PendingWriteLacOp.java","2341","10808","13149","","26298"
"2013-01-04 11:32","ServerConfiguration.java","16657","92492","109149","2","218298"
"2014-08-02 20:02","ServerConfiguration.java","19091","153319","172410","","344820"
