"Date","Class","MAXLOC","AVGLOC","Index"
"2019-12-28 16:17","GetEphemeralsTest.java","70436","0",""
"2010-12-23 13:42","FileTxnLog.java","162364","-1","10"
"2019-06-03 19:40","FLEBackwardElectionRoundTest.java","256464","0",""
"2019-08-17 17:13","PEMFileLoader.java","68806","0",""
"2012-02-06 09:40","FileTxnLog.java","127029","11","15"
"2019-10-10 14:37","QuorumHierarchical.java","261311","-1",""
"2011-11-15 19:30","FileTxnLog.java","125438","-1","11"
"2019-08-17 17:13","Testable.java","256271","14",""
"2019-08-17 17:13","VerifyingFileFactory.java","256742","0",""
"2020-03-26 22:20","WatchBench.java","190762","0",""
"2014-11-29 16:53","Log4JSource.java","82724","31",""
"2019-10-10 14:37","PortAssignment.java","261253","31",""
"2018-09-04 11:54","DataTreeBean.java","257706","-37",""
"2011-09-14 06:32","CnxManagerTest.java","96829","-16","11"
"2010-03-31 06:26","NullDataTest.java","92128","0","8"
"2019-07-15 14:46","KeyStoreFileType.java","68806","1",""
"2019-05-28 15:55","AckRequestProcessor.java","257501","-1",""
"2019-08-17 17:13","ConnectionMetricsTest.java","46975","-42",""
"2011-04-12 09:14","ObserverHierarchicalQuorumTest.java","46141","0","11"
"2019-08-27 09:23","LeaderOffer.java","257497","18",""
"2011-09-06 00:58","ZooKeeper.java","149039","4","11"
"2019-08-17 17:13","SASLAuthenticationProvider.java","256904","29",""
"2010-05-15 01:32","WriteLockTest.java","69688","0","8"
"2019-08-17 17:13","SaslAuthDesignatedServerTest.java","256464","0",""
"2012-02-06 09:56","ZooKeeper.java","147107","-15","15"
"2012-03-17 01:31","ZooKeeper.java","148657","-15","16"
"2009-06-09 07:04","ServerConfig.java","31723","5","4"
"2019-08-17 17:13","NodeHashMap.java","25455","0",""
"2019-08-17 17:13","LeaderElectionBean.java","257706","0",""
"2011-04-12 09:14","SessionsResource.java","10270","0","11"
"2019-04-12 19:01","WatcherCleanerTest.java","174218","-19",""
"2010-03-12 19:26","ServerConfig.java","77317","-10","7"
"2012-09-28 18:32","ZooKeeper.java","153939","-4","19"
"2019-08-17 17:13","X509Util.java","259836","5",""
"2015-09-10 06:07","MBeanRegistry.java","261440","7",""
"2009-02-20 01:23","QuorumPeerInstance.java","5159","0","3"
"2019-10-10 14:37","SaslServerPrincipal.java","76537","2",""
"2009-02-02 23:26","QuorumPeerInstance.java","2137","0","2"
"2015-05-10 00:27","StaticHostProviderTest.java","256985","-15",""
"2018-11-12 22:36","FileTxnLogTest.java","258830","5",""
"2019-08-17 17:13","ACLCountTest.java","256904","-6",""
"2019-08-17 17:13","WatchesReportTest.java","256151","0",""
"2019-08-17 17:13","GetConfigCommand.java","256406","0",""
"2011-09-17 02:13","QuorumUtil.java","27381","1","11"
"2019-11-29 14:49","ReconfigMisconfigTest.java","263453","3",""
"2019-06-03 19:40","ContainerManager.java","264137","-7",""
"2012-03-18 21:06","InvalidSnapshotTest.java","115201","15","16"
"2012-02-06 09:47","InvalidSnapshotTest.java","113604","1","15"
"2015-03-08 23:07","ZooKeeperCriticalThread.java","256291","0",""
"2011-04-12 09:14","SimpleSysTest.java","96641","0","11"
"2011-01-22 20:38","QuorumUtil.java","40502","0","10"
"2011-04-12 09:14","InvalidSnapshotTest.java","102761","0","11"
"2019-08-17 17:13","ZooKeeperServerShutdownHandler.java","255887","0",""
"2019-08-17 17:13","ServerConfig.java","257683","-12",""
"2019-08-17 17:13","SummarySet.java","47813","0",""
"2019-08-17 17:13","AvgMinMaxPercentileCounterSetTest.java","52485","0",""
"2011-10-25 08:09","EventTypeTest.java","71479","1","11"
"2019-08-27 09:23","WriteLockTest.java","258151","0",""
"2019-08-17 17:13","LeaderSessionTracker.java","260120","8",""
"2017-09-11 18:55","QuorumPeerInstance.java","253002","1",""
"2010-11-30 21:16","ZooKeeper.java","184206","-11","10"
