"Class","Ticket","Date","Tree","FixVersion","AffectedVersion"
"Login.java","ZOOKEEPER-2295","2015-12-09 05:05","tree d5b6d83ce945b7c48ce077dd6350a34d3bfad813 ------","3.5.2","3.4.7"
"Login.java","ZOOKEEPER-2295","2015-12-09 05:05","tree d5b6d83ce945b7c48ce077dd6350a34d3bfad813 ------","3.6.0","3.4.7"
"ZooKeeperSaslClient.java","ZOOKEEPER-2375","2016-03-02 07:46","tree 2d0ece7899a4b6946b2a6513686e226eee20b9d8 ------","3.4.9","3.4.6"
"ZooKeeperSaslClient.java","ZOOKEEPER-2375","2016-03-02 07:46","tree 2d0ece7899a4b6946b2a6513686e226eee20b9d8 ------","3.5.2","3.4.6"
"ZooKeeperSaslClient.java","ZOOKEEPER-2375","2016-03-02 07:46","tree 2d0ece7899a4b6946b2a6513686e226eee20b9d8 ------","3.6.0","3.4.6"
"FileTxnLog.java","ZOOKEEPER-2195","2016-03-20 19:31","tree 0d1639986a92b5d3090237474ad47535d89bf4cb ------","3.4.9","3.4.6"
"FileTxnLog.java","ZOOKEEPER-2195","2016-03-20 19:31","tree 0d1639986a92b5d3090237474ad47535d89bf4cb ------","3.5.2","3.4.6"
"FileTxnLog.java","ZOOKEEPER-2195","2016-03-20 19:31","tree 0d1639986a92b5d3090237474ad47535d89bf4cb ------","3.6.0","3.4.6"
"ReferenceCountedACLCache.java","ZOOKEEPER-2141","2016-04-06 20:06","tree 0b1030c1f0a6845485ca93fa5e468b56bff74f53 ------","3.4.9","3.4.6"
"FinalRequestProcessor.java","ZOOKEEPER-2141","2016-03-23 00:30","tree 5179fbcfc2d9ad74489d06ea7f093545e98303d0 ------","3.4.9","3.4.6"
"ReferenceCountedACLCacheTest.java","ZOOKEEPER-2141","2016-04-06 20:06","tree 0b1030c1f0a6845485ca93fa5e468b56bff74f53 ------","3.4.9","3.4.6"
"DataTree.java","ZOOKEEPER-2141","2016-03-23 00:30","tree 5179fbcfc2d9ad74489d06ea7f093545e98303d0 ------","3.4.9","3.4.6"
"ZKDatabase.java","ZOOKEEPER-2141","2016-03-23 00:30","tree 5179fbcfc2d9ad74489d06ea7f093545e98303d0 ------","3.4.9","3.4.6"
"ReferenceCountedACLCache.java","ZOOKEEPER-2141","2016-04-06 20:06","tree 0b1030c1f0a6845485ca93fa5e468b56bff74f53 ------","3.5.2","3.4.6"
"FinalRequestProcessor.java","ZOOKEEPER-2141","2016-03-23 00:30","tree 5179fbcfc2d9ad74489d06ea7f093545e98303d0 ------","3.5.2","3.4.6"
"ReferenceCountedACLCacheTest.java","ZOOKEEPER-2141","2016-04-06 20:06","tree 0b1030c1f0a6845485ca93fa5e468b56bff74f53 ------","3.5.2","3.4.6"
"DataTree.java","ZOOKEEPER-2141","2016-03-23 00:30","tree 5179fbcfc2d9ad74489d06ea7f093545e98303d0 ------","3.5.2","3.4.6"
"ZKDatabase.java","ZOOKEEPER-2141","2016-03-23 00:30","tree 5179fbcfc2d9ad74489d06ea7f093545e98303d0 ------","3.5.2","3.4.6"
"ZooKeeperSaslClient.java","ZOOKEEPER-2379","2016-03-05 01:03","tree 71bc58c6d694f824780d9f33a78820f38b30114e ------","3.4.9","3.4.9"
"ZooKeeperSaslClient.java","ZOOKEEPER-2379","2016-03-05 01:03","tree 71bc58c6d694f824780d9f33a78820f38b30114e ------","3.5.2","3.4.9"
"ZooKeeperSaslClient.java","ZOOKEEPER-2379","2016-03-05 01:03","tree 71bc58c6d694f824780d9f33a78820f38b30114e ------","3.6.0","3.4.9"
"ReadOnlyZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"ZooKeeperServerMainTest.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"ZooKeeperServerShutdownHandler.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"ObserverZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"Learner.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"NonRecoverableErrorTest.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"ZooKeeperServerListenerImpl.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"ZooKeeperServerMain.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"ZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"LearnerZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"Follower.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"QuorumZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"Leader.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.4.9","3.5.0"
"ReadOnlyZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"ZooKeeperServerMainTest.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"ZooKeeperServerShutdownHandler.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"ObserverZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"Learner.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"NonRecoverableErrorTest.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"ZooKeeperServerListenerImpl.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"ZooKeeperServerMain.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"ZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"LearnerZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"Follower.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"QuorumZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"Leader.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.5.3","3.5.0"
"ReadOnlyZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"ZooKeeperServerMainTest.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"ZooKeeperServerShutdownHandler.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"ObserverZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"Learner.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"NonRecoverableErrorTest.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"ZooKeeperServerListenerImpl.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"ZooKeeperServerMain.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"ZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"LearnerZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"Follower.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"QuorumZooKeeperServer.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"Leader.java","ZOOKEEPER-2247","2016-08-13 15:01","tree 8be85b12556da23a6c283f8712ae66fcf2454c61 ------","3.6.0","3.5.0"
"FourLetterCommands.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.4.10","3.4.0"
"NopCommand.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.4.10","3.4.0"
"NettyServerCnxn.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.4.10","3.4.0"
"ZKTestCase.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.4.10","3.4.0"
"NIOServerCnxn.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.4.10","3.4.0"
"FourLetterWordsWhiteListTest.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.4.10","3.4.0"
"FourLetterCommands.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.5.3","3.4.0"
"NopCommand.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.5.3","3.4.0"
"NettyServerCnxn.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.5.3","3.4.0"
"ZKTestCase.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.5.3","3.4.0"
"NIOServerCnxn.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.5.3","3.4.0"
"FourLetterWordsWhiteListTest.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.5.3","3.4.0"
"FourLetterCommands.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.6.0","3.4.0"
"NopCommand.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.6.0","3.4.0"
"NettyServerCnxn.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.6.0","3.4.0"
"ZKTestCase.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.6.0","3.4.0"
"NIOServerCnxn.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.6.0","3.4.0"
"FourLetterWordsWhiteListTest.java","ZOOKEEPER-2693","2017-03-04 19:22","tree 452565053edb1a454cc0598a07fc5468ff82481a ------","3.6.0","3.4.0"
"FileTxnSnapLog.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.4.10","3.4.7"
"PurgeTxnTest.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.4.10","3.4.7"
"FileSnap.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.4.10","3.4.7"
"PurgeTxnLog.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.4.10","3.4.7"
"FileTxnSnapLog.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.5.3","3.4.7"
"PurgeTxnTest.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.5.3","3.4.7"
"FileSnap.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.5.3","3.4.7"
"PurgeTxnLog.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.5.3","3.4.7"
"FileTxnSnapLog.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.6.0","3.4.7"
"PurgeTxnTest.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.6.0","3.4.7"
"FileSnap.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.6.0","3.4.7"
"PurgeTxnLog.java","ZOOKEEPER-2574","2017-01-23 02:13","tree 64a717ca9eb79e03c31ebfd0a7bac42c35c44dcf ------","3.6.0","3.4.7"
"ServerConfigTest.java","ZOOKEEPER-2470","2016-12-22 04:10","tree 09ce8d67d819522d21b6de895070b2f91626549c ------","3.4.10","3.4.7"
"ServerConfig.java","ZOOKEEPER-2470","2016-12-22 04:10","tree 09ce8d67d819522d21b6de895070b2f91626549c ------","3.4.10","3.4.7"
"ServerConfigTest.java","ZOOKEEPER-2470","2016-12-22 04:10","tree 09ce8d67d819522d21b6de895070b2f91626549c ------","3.5.3","3.4.7"
"ServerConfig.java","ZOOKEEPER-2470","2016-12-22 04:10","tree 09ce8d67d819522d21b6de895070b2f91626549c ------","3.5.3","3.4.7"
"ServerConfigTest.java","ZOOKEEPER-2470","2016-12-22 04:10","tree 09ce8d67d819522d21b6de895070b2f91626549c ------","3.6.0","3.4.7"
"ServerConfig.java","ZOOKEEPER-2470","2016-12-22 04:10","tree 09ce8d67d819522d21b6de895070b2f91626549c ------","3.6.0","3.4.7"
"ZooKeeperMain.java","ZOOKEEPER-2467","2016-10-16 14:21","tree 87777c658c5954f76fe7e17604ff418893058436 ------","3.4.10","3.4.8"
"ZooKeeperTest.java","ZOOKEEPER-2467","2016-10-16 14:21","tree 87777c658c5954f76fe7e17604ff418893058436 ------","3.4.10","3.4.8"
"ZooKeeperMain.java","ZOOKEEPER-2467","2016-10-16 14:21","tree 87777c658c5954f76fe7e17604ff418893058436 ------","3.5.3","3.4.8"
"ZooKeeperTest.java","ZOOKEEPER-2467","2016-10-16 14:21","tree 87777c658c5954f76fe7e17604ff418893058436 ------","3.5.3","3.4.8"
"ZooKeeperMain.java","ZOOKEEPER-2467","2016-10-16 14:21","tree 87777c658c5954f76fe7e17604ff418893058436 ------","3.6.0","3.4.8"
"ZooKeeperTest.java","ZOOKEEPER-2467","2016-10-16 14:21","tree 87777c658c5954f76fe7e17604ff418893058436 ------","3.6.0","3.4.8"
"ZooKeeperServerStartupTest.java","ZOOKEEPER-2383","2016-12-21 23:32","tree 61d0f8bbfc207bc4323d78c9b446d0b88e5cf626 ------","3.4.10","3.4.8"
"AbstractFourLetterCommand.java","ZOOKEEPER-2383","2016-12-21 23:32","tree 61d0f8bbfc207bc4323d78c9b446d0b88e5cf626 ------","3.4.10","3.4.8"
"NettyServerCnxn.java","ZOOKEEPER-2383","2016-12-21 23:32","tree 61d0f8bbfc207bc4323d78c9b446d0b88e5cf626 ------","3.4.10","3.4.8"
"ZooKeeperServerStartupTest.java","ZOOKEEPER-2383","2016-12-21 23:32","tree 61d0f8bbfc207bc4323d78c9b446d0b88e5cf626 ------","3.5.3","3.4.8"
"AbstractFourLetterCommand.java","ZOOKEEPER-2383","2016-12-21 23:32","tree 61d0f8bbfc207bc4323d78c9b446d0b88e5cf626 ------","3.5.3","3.4.8"
"NettyServerCnxn.java","ZOOKEEPER-2383","2016-12-21 23:32","tree 61d0f8bbfc207bc4323d78c9b446d0b88e5cf626 ------","3.5.3","3.4.8"
"ZooKeeperServerStartupTest.java","ZOOKEEPER-2383","2016-12-21 23:32","tree 61d0f8bbfc207bc4323d78c9b446d0b88e5cf626 ------","3.6.0","3.4.8"
"AbstractFourLetterCommand.java","ZOOKEEPER-2383","2016-12-21 23:32","tree 61d0f8bbfc207bc4323d78c9b446d0b88e5cf626 ------","3.6.0","3.4.8"
"NettyServerCnxn.java","ZOOKEEPER-2383","2016-12-21 23:32","tree 61d0f8bbfc207bc4323d78c9b446d0b88e5cf626 ------","3.6.0","3.4.8"
"DataNode.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.4.10","3.4.9"
"DataTree.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.4.10","3.4.9"
"DataNodeTest.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.4.10","3.4.9"
"ContainerManager.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.4.10","3.4.9"
"DataNode.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.5.3","3.4.9"
"DataTree.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.5.3","3.4.9"
"DataNodeTest.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.5.3","3.4.9"
"ContainerManager.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.5.3","3.4.9"
"DataNode.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.6.0","3.4.9"
"DataTree.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.6.0","3.4.9"
"DataNodeTest.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.6.0","3.4.9"
"ContainerManager.java","ZOOKEEPER-2680","2017-02-05 07:22","tree dc17d210a1d229993b18b00de4dbd5b24dc51c0e ------","3.6.0","3.4.9"
"ZooKeeperServer.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.4.10","3.4.9"
"Learner.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.4.10","3.4.9"
"Zab1_0Test.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.4.10","3.4.9"
"ZooKeeperServerMain.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.4.10","3.4.9"
"ZooKeeperServer.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.5.3","3.4.9"
"Learner.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.5.3","3.4.9"
"Zab1_0Test.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.5.3","3.4.9"
"ZooKeeperServerMain.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.5.3","3.4.9"
"ZooKeeperServer.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.6.0","3.4.9"
"Learner.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.6.0","3.4.9"
"Zab1_0Test.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.6.0","3.4.9"
"ZooKeeperServerMain.java","ZOOKEEPER-2678","2017-02-12 00:12","tree 30de24dcab96b11709a68bc7f36a11d59b0e4fbc ------","3.6.0","3.4.9"
"ZooInspectorManagerImpl.java","ZOOKEEPER-2617","2017-02-14 09:23","tree 98939f891753e633f320cc19c61f3d3f5c8dc028 ------","3.4.10","3.4.9"
"ZooKeeperThread.java","ZOOKEEPER-2617","2017-02-14 09:23","tree 98939f891753e633f320cc19c61f3d3f5c8dc028 ------","3.4.10","3.4.9"
"DatadirCleanupManager.java","ZOOKEEPER-2617","2017-02-14 09:23","tree 98939f891753e633f320cc19c61f3d3f5c8dc028 ------","3.4.10","3.4.9"
"ZooInspectorManagerImpl.java","ZOOKEEPER-2617","2017-02-14 09:23","tree 98939f891753e633f320cc19c61f3d3f5c8dc028 ------","3.5.3","3.4.9"
"ZooKeeperThread.java","ZOOKEEPER-2617","2017-02-14 09:23","tree 98939f891753e633f320cc19c61f3d3f5c8dc028 ------","3.5.3","3.4.9"
"DatadirCleanupManager.java","ZOOKEEPER-2617","2017-02-14 09:23","tree 98939f891753e633f320cc19c61f3d3f5c8dc028 ------","3.5.3","3.4.9"
"ZooInspectorManagerImpl.java","ZOOKEEPER-2617","2017-02-14 09:23","tree 98939f891753e633f320cc19c61f3d3f5c8dc028 ------","3.6.0","3.4.9"
"ZooKeeperThread.java","ZOOKEEPER-2617","2017-02-14 09:23","tree 98939f891753e633f320cc19c61f3d3f5c8dc028 ------","3.6.0","3.4.9"
"DatadirCleanupManager.java","ZOOKEEPER-2617","2017-02-14 09:23","tree 98939f891753e633f320cc19c61f3d3f5c8dc028 ------","3.6.0","3.4.9"
"ZooKeeperServerMainTest.java","ZOOKEEPER-2579","2016-09-18 23:21","tree 97d335186c0df883ac49aa39dce2c8477a16e105 ------","3.4.10","3.4.9"
"FileTxnSnapLog.java","ZOOKEEPER-2579","2016-09-18 23:21","tree 97d335186c0df883ac49aa39dce2c8477a16e105 ------","3.4.10","3.4.9"
"ZooKeeperServerMainTest.java","ZOOKEEPER-2579","2016-09-18 23:21","tree 97d335186c0df883ac49aa39dce2c8477a16e105 ------","3.5.3","3.4.9"
"FileTxnSnapLog.java","ZOOKEEPER-2579","2016-09-18 23:21","tree 97d335186c0df883ac49aa39dce2c8477a16e105 ------","3.5.3","3.4.9"
"ZooKeeperServerMainTest.java","ZOOKEEPER-2579","2016-09-18 23:21","tree 97d335186c0df883ac49aa39dce2c8477a16e105 ------","3.6.0","3.4.9"
"FileTxnSnapLog.java","ZOOKEEPER-2579","2016-09-18 23:21","tree 97d335186c0df883ac49aa39dce2c8477a16e105 ------","3.6.0","3.4.9"
"Version.java","ZOOKEEPER-2573","2017-01-25 12:57","tree c60af13c69ce5ceb30baf3004f9994fef60b76cd ------","3.4.10","3.4.9"
"Version.java","ZOOKEEPER-2573","2017-01-25 12:57","tree c60af13c69ce5ceb30baf3004f9994fef60b76cd ------","3.5.3","3.4.9"
"Version.java","ZOOKEEPER-2573","2017-01-25 12:57","tree c60af13c69ce5ceb30baf3004f9994fef60b76cd ------","3.6.0","3.4.9"
"ClientCnxnSocketNIO.java","ZOOKEEPER-786","2011-09-28 16:46","tree b8eccc27fa3bfcb163a16bef458a50aeaf6c5fd3 ------","3.5.0","3.3.1"
"ZooKeeperTest.java","ZOOKEEPER-1220","2011-10-27 18:11","tree 60083bcc158b995a85a2700f3f72681e846673b0 ------","3.5.0","3.3.3"
"IPAuthenticationProvider.java","ZOOKEEPER-1673","2014-04-25 23:40","tree 9923e5302558eeb5028ff97f4b1d0c737bd46699 ------","3.5.0","3.4.5"
"ACLTest.java","ZOOKEEPER-1673","2014-04-25 23:40","tree 9923e5302558eeb5028ff97f4b1d0c737bd46699 ------","3.5.0","3.4.5"
"FastLeaderElection.java","ZOOKEEPER-1870","2014-06-25 15:04","tree 15deed9dab6aff33387c4229ce3e36c13a30f783 ------","3.5.0","3.4.6"
"FLETest.java","ZOOKEEPER-1870","2014-06-25 15:04","tree 15deed9dab6aff33387c4229ce3e36c13a30f783 ------","3.5.0","3.4.6"
"QuorumPeer.java","ZOOKEEPER-1870","2014-06-25 15:04","tree 15deed9dab6aff33387c4229ce3e36c13a30f783 ------","3.5.0","3.4.6"
"QuorumCnxManager.java","ZOOKEEPER-1870","2014-06-25 15:04","tree 15deed9dab6aff33387c4229ce3e36c13a30f783 ------","3.5.0","3.4.6"
"CnxManagerTest.java","ZOOKEEPER-1870","2014-06-25 15:04","tree 15deed9dab6aff33387c4229ce3e36c13a30f783 ------","3.5.0","3.4.6"
"ReconfigLegacyTest.java","ZOOKEEPER-1992","2014-08-01 07:38","tree 98d49bd067479f222be02de01e6dce80d7a84f06 ------","3.5.0","3.5.0"
"QuorumPeerConfig.java","ZOOKEEPER-1992","2014-08-01 07:38","tree 98d49bd067479f222be02de01e6dce80d7a84f06 ------","3.5.0","3.5.0"
"QuorumPeer.java","ZOOKEEPER-1992","2014-08-01 07:38","tree 98d49bd067479f222be02de01e6dce80d7a84f06 ------","3.5.0","3.5.0"
"RemoveWatchesTest.java","ZOOKEEPER-1909","2014-04-17 08:47","tree ae768a8b8d24c4fb537a6f9a404b34d5fa685351 ------","3.5.0","3.5.0"
"DataTree.java","ZOOKEEPER-1909","2014-04-17 08:47","tree ae768a8b8d24c4fb537a6f9a404b34d5fa685351 ------","3.5.0","3.5.0"
"ZKDatabase.java","ZOOKEEPER-1909","2014-04-17 08:47","tree ae768a8b8d24c4fb537a6f9a404b34d5fa685351 ------","3.5.0","3.5.0"
"WatchManager.java","ZOOKEEPER-1909","2014-04-17 08:47","tree ae768a8b8d24c4fb537a6f9a404b34d5fa685351 ------","3.5.0","3.5.0"
